#,pay_band,grade_pay,lvl,value,active_flag,dml_status_flag,user_id,created_timestamp,modified_user_id,modified_timestamp,serv_type,cadrename_ais,value_2017_backup,_id
2929,10230-34800,4400,11,62200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,54490,2929
2930,10230-34800,4400,11,64100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,56130,2930
2931,10230-34800,4400,11,66000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,57820,2931
2932,10230-34800,4400,11,68000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,59560,2932
2933,10230-34800,4400,11,70000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,61350,2933
2934,10230-34800,4400,11,72100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,63200,2934
2935,10230-34800,4400,11,74300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,65100,2935
2936,10230-34800,4400,11,76500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,67060,2936
2937,10230-34800,4400,11,78800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,69080,2937
2938,10230-34800,4400,11,81200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,71160,2938
2939,10230-34800,4400,11,83600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,73300,2939
2940,10230-34800,4400,11,86100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,75500,2940
2941,10230-34800,4400,11,88700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,77770,2941
2942,10230-34800,4400,11,91400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,80110,2942
2943,10230-34800,4400,11,94100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,82520,2943
2944,10230-34800,4400,11,96900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,85000,2944
2945,10230-34800,4400,11,99800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,87550,2945
2946,10230-34800,4400,11,102800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,90180,2946
2947,10230-34800,4400,11,105900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,92890,2947
2948,10230-34800,4400,11,109100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,95680,2948
2949,10230-34800,4400,11,112400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,98560,2949
2950,10230-34800,4400,11,115800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,101520,2950
2951,10230-34800,4400,11,119300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,104570,2951
2952,10230-34800,4600,12,42900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,37560,2952
2953,10230-34800,4600,12,44200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,38690,2953
2954,10230-34800,4600,12,45500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,39860,2954
2955,10230-34800,4600,12,46900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,41060,2955
2956,10230-34800,4600,12,48300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,42300,2956
2957,10230-34800,4600,12,49700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,43570,2957
2958,10230-34800,4600,12,51200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,44880,2958
2959,10230-34800,4600,12,52700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,46230,2959
2960,10230-34800,4600,12,54300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,47620,2960
2961,10230-34800,4600,12,55900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,49050,2961
2962,10230-34800,4600,12,57600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,50530,2962
2963,10230-34800,4600,12,59300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,52050,2963
2964,10230-34800,4600,12,61100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,53620,2964
2965,10230-34800,4600,12,62900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,55230,2965
2966,10230-34800,4600,12,64800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,56890,2966
2967,10230-34800,4600,12,66700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,58600,2967
2968,10230-34800,4600,12,68700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,60360,2968
2969,10230-34800,4600,12,70800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,62180,2969
2970,10230-34800,4600,12,72900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,64050,2970
2971,10230-34800,4600,12,75100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,65980,2971
2972,10230-34800,4600,12,77400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,67960,2972
2973,10230-34800,4600,12,79700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,70000,2973
2974,10230-34800,4600,12,82100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,72100,2974
2975,10230-34800,4600,12,84600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,74270,2975
2976,10230-34800,4600,12,87100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,76500,2976
2977,10230-34800,4600,12,89700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,78800,2977
2978,10230-34800,4600,12,92400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,81170,2978
2979,10230-34800,4600,12,95200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,83610,2979
2980,10230-34800,4600,12,98100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,86120,2980
2981,10230-34800,4600,12,101000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,88710,2981
2982,10230-34800,4600,12,104000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,91380,2982
2983,10230-34800,4600,12,107100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,94130,2983
2984,10230-34800,4600,12,110300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,96960,2984
2985,10230-34800,4600,12,113600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,99870,2985
2986,10230-34800,4600,12,117000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,102870,2986
2987,10230-34800,4600,12,120500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,105960,2987
2988,10230-34800,4600,12,124100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,109140,2988
2989,10230-34800,4600,12,127800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,112420,2989
2990,10230-34800,4600,12,131600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,115800,2990
2991,10230-34800,4600,12,135500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,119280,2991
2992,10230-34800,4800,13,47600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,41990,2992
2993,10230-34800,4800,13,49000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,43250,2993
2994,10230-34800,4800,13,50500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,44550,2994
2995,10230-34800,4800,13,52000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,45890,2995
2996,10230-34800,4800,13,53600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,47270,2996
2997,10230-34800,4800,13,55200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,48690,2997
2998,10230-34800,4800,13,56900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,50160,2998
2999,10230-34800,4800,13,58600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,51670,2999
3000,10230-34800,4800,13,60400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,53230,3000
3001,10230-34800,4800,13,62200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,54830,3001
3002,10230-34800,4800,13,64100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,56480,3002
3003,10230-34800,4800,13,66000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,58180,3003
3004,10230-34800,4800,13,68000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,59930,3004
3005,10230-34800,4800,13,70000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,61730,3005
3006,10230-34800,4800,13,72100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,63590,3006
3007,10230-34800,4800,13,74300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,65500,3007
3008,10230-34800,4800,13,76500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,67470,3008
3009,10230-34800,4800,13,78800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,69500,3009
3010,10230-34800,4800,13,81200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,71590,3010
3011,10230-34800,4800,13,83600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,73740,3011
3012,10230-34800,4800,13,86100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,75960,3012
3013,10230-34800,4800,13,88700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,78240,3013
3014,10230-34800,4800,13,91400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,80590,3014
3015,10230-34800,4800,13,94100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,83010,3015
3016,10230-34800,4800,13,96900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,85510,3016
3017,10230-34800,4800,13,99800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,88080,3017
3018,10230-34800,4800,13,102800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,90730,3018
3019,10230-34800,4800,13,105900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,93460,3019
3020,10230-34800,4800,13,109100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,96270,3020
3021,10230-34800,4800,13,112400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,99160,3021
3022,10230-34800,4800,13,115800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,102140,3022
3023,10230-34800,4800,13,119300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,105210,3023
3024,10230-34800,4800,13,122900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,108370,3024
3025,10230-34800,4800,13,126600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,111630,3025
3026,10230-34800,4800,13,130400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,114980,3026
3027,10230-34800,4800,13,134300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,118430,3027
3028,10230-34800,4800,13,138300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,121990,3028
3029,10230-34800,4800,13,142400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,125650,3029
3030,10230-34800,4800,13,146700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,129420,3030
3031,10230-34800,4800,13,151100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,133310,3031
3032,15600-39100,5400,14,54000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,47250,3032
3033,15600-39100,5400,14,55600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,48670,3033
3034,15600-39100,5400,14,57300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,50140,3034
3035,15600-39100,5400,14,59000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,51650,3035
3036,15600-39100,5400,14,60800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,53200,3036
3037,15600-39100,5400,14,62600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,54800,3037
3038,15600-39100,5400,14,64500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,56450,3038
3039,15600-39100,5400,14,66400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,58150,3039
3040,15600-39100,5400,14,68400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,59900,3040
3041,15600-39100,5400,14,70500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,61700,3041
3042,15600-39100,5400,14,72600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,63560,3042
3043,15600-39100,5400,14,74800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,65470,3043
3044,15600-39100,5400,14,77000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,67440,3044
3045,15600-39100,5400,14,79300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,69470,3045
3046,15600-39100,5400,14,81700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,71560,3046
3047,15600-39100,5400,14,84200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,73710,3047
3048,15600-39100,5400,14,86700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,75930,3048
3049,15600-39100,5400,14,89300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,78210,3049
3050,15600-39100,5400,14,92000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,80560,3050
3051,15600-39100,5400,14,94800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,82980,3051
3052,15600-39100,5400,14,97600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,85470,3052
3053,15600-39100,5400,14,100500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,88040,3053
3054,15600-39100,5400,14,103500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,90690,3054
3055,15600-39100,5400,14,106600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,93420,3055
3056,15600-39100,5400,14,109800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,96230,3056
3057,15600-39100,5400,14,113100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,99120,3057
3058,15600-39100,5400,14,116500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,102100,3058
3059,15600-39100,5400,14,120000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,105170,3059
3060,15600-39100,5400,14,123600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,108330,3060
3061,15600-39100,5400,14,127300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,111580,3061
3062,15600-39100,5400,14,131100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,114930,3062
3063,15600-39100,5400,14,135000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,118380,3063
3064,15600-39100,5400,14,139100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,121940,3064
3065,15600-39100,5400,14,143300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,125600,3065
3066,15600-39100,5400,14,147600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,129370,3066
3067,15600-39100,5400,14,152000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,133260,3067
3068,15600-39100,5400,14,156600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,137260,3068
3069,15600-39100,5400,14,161300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,141380,3069
3070,15600-39100,6600,15,64800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,56700,3070
3071,15600-39100,6600,15,66700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,58410,3071
3072,15600-39100,6600,15,68700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,60170,3072
3073,15600-39100,6600,15,70800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,61980,3073
3074,15600-39100,6600,15,72900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,63840,3074
3075,15600-39100,6600,15,75100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,65760,3075
3076,15600-39100,6600,15,77400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,67740,3076
3077,15600-39100,6600,15,79700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,69780,3077
3078,15600-39100,6600,15,82100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,71880,3078
3079,15600-39100,6600,15,84600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,74040,3079
3080,15600-39100,6600,15,87100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,76270,3080
3081,15600-39100,6600,15,89700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,78560,3081
3082,15600-39100,6600,15,92400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,80920,3082
3083,15600-39100,6600,15,95200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,83350,3083
3084,15600-39100,6600,15,98100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,85860,3084
3085,15600-39100,6600,15,101000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,88440,3085
3086,15600-39100,6600,15,104000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,91100,3086
3087,15600-39100,6600,15,107100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,93840,3087
3088,15600-39100,6600,15,110300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,96660,3088
3089,15600-39100,6600,15,113600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,99560,3089
3090,15600-39100,6600,15,117000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,102550,3090
3091,15600-39100,6600,15,120500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,105630,3091
3092,15600-39100,6600,15,124100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,108800,3092
3093,15600-39100,6600,15,127800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,112070,3093
3094,15600-39100,6600,15,131600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,115440,3094
3095,15600-39100,6600,15,135500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,118910,3095
3096,15600-39100,6600,15,139600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,122480,3096
3097,15600-39100,6600,15,143800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,126160,3097
3098,15600-39100,6600,15,148100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,129950,3098
3099,15600-39100,6600,15,152500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,133850,3099
3100,15600-39100,6600,15,157100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,137870,3100
3101,15600-39100,6600,15,161800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,142010,3101
3102,15600-39100,6800,16,68400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,59880,3102
3103,15600-39100,6800,16,70500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,61680,3103
3104,15600-39100,6800,16,72600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,63540,3104
3105,15600-39100,6800,16,74800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,65450,3105
3106,15600-39100,6800,16,77000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,67420,3106
3107,15600-39100,6800,16,79300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,69450,3107
3108,15600-39100,6800,16,81700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,71540,3108
3109,15600-39100,6800,16,84200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,73690,3109
3110,15600-39100,6800,16,86700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,75910,3110
3111,15600-39100,6800,16,89300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,78190,3111
3112,15600-39100,6800,16,92000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,80540,3112
3113,15600-39100,6800,16,94800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,82960,3113
3114,15600-39100,6800,16,97600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,85450,3114
3115,15600-39100,6800,16,100500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,88020,3115
3116,15600-39100,6800,16,103500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,90670,3116
3117,15600-39100,6800,16,106600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,93400,3117
3118,15600-39100,6800,16,109800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,96210,3118
3119,15600-39100,6800,16,113100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,99100,3119
3120,15600-39100,6800,16,116500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,102080,3120
3121,15600-39100,6800,16,120000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,105150,3121
3122,15600-39100,6800,16,123600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,108310,3122
3123,15600-39100,6800,16,127300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,111560,3123
3124,15600-39100,6800,16,131100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,114910,3124
3125,15600-39100,6800,16,135000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,118360,3125
3126,15600-39100,6800,16,139100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,121920,3126
3127,15600-39100,6800,16,143300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,125580,3127
3128,15600-39100,6800,16,147600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,129350,3128
3129,15600-39100,6800,16,152000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,133240,3129
3130,15600-39100,6800,16,156600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,137240,3130
3131,15600-39100,6800,16,161300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,141360,3131
3132,15600-39100,6800,16,166100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,145610,3132
